,label,neuron_12,neuron_11,neuron_10,neuron_9,neuron_8,neuron_7,neuron_6,neuron_5,neuron_4,neuron_3,neuron_2,neuron_1
43471,7,3,52,21,58,57,32,53,5,18,23,45,36
43472,0,54,44,19,9,31,46,16,25,42,13,58,22
43473,4,58,7,34,45,37,19,5,32,4,8,35,36
43474,3,57,38,46,16,11,50,0,48,13,17,30,40
43475,3,53,41,12,35,25,3,10,4,47,18,31,19
43476,3,46,11,47,36,48,16,18,0,43,17,51,44
43477,2,58,38,12,29,19,10,5,59,8,47,35,20
43478,9,51,50,0,39,10,23,12,3,6,36,57,34
43479,2,2,20,29,19,38,9,59,10,24,12,47,8
43480,1,16,0,5,58,11,57,47,50,17,28,30,40
43481,4,19,32,58,37,2,8,7,33,41,5,35,34
43482,3,38,18,29,14,3,33,23,55,31,47,12,6
43483,7,50,23,11,0,3,51,7,54,36,58,8,34
43484,1,7,39,16,25,48,47,13,17,40,2,11,28
43485,6,49,46,58,25,47,27,52,5,12,31,15,7
43486,2,43,18,47,38,41,13,25,42,55,10,49,56
43487,4,50,27,1,10,11,42,41,37,36,7,34,35
43488,5,10,13,4,51,46,35,19,12,53,27,3,25
43489,7,58,45,23,29,3,54,6,57,34,21,51,36
43490,1,47,26,7,50,51,11,2,13,17,36,40,28
43491,7,34,3,57,12,21,14,45,6,23,51,29,36
43492,3,3,59,50,53,51,21,41,43,6,17,25,2
43493,7,48,50,0,23,41,2,8,54,39,29,51,34
43494,3,55,21,57,11,6,4,3,47,12,25,2,44
43495,2,42,54,29,35,55,5,12,10,58,47,45,8
43496,7,10,0,41,21,53,39,54,3,38,8,34,33
43497,0,5,23,53,54,25,58,7,16,44,22,46,4
43498,6,21,1,58,57,5,46,18,15,35,55,25,11
43499,9,11,12,10,3,19,0,8,23,46,36,29,34
43500,1,16,34,50,47,17,2,57,13,36,11,28,40
43501,8,6,48,30,14,0,19,44,51,12,55,39,23
43502,9,27,10,2,39,57,11,38,41,20,17,26,24
43503,5,6,53,3,18,46,4,51,44,41,1,58,23
43504,8,39,50,1,59,9,3,51,16,11,41,12,26
43505,6,28,55,43,45,47,5,27,33,9,52,15,7
43506,5,37,35,3,50,2,17,11,13,53,43,19,25
43507,4,33,29,37,8,58,10,32,7,41,54,35,36
43508,5,49,7,33,35,13,55,50,37,0,5,57,45
43509,3,52,18,35,41,43,25,27,3,53,44,4,23
43510,5,46,18,35,59,13,55,19,53,27,12,25,52
43511,8,58,13,10,48,33,35,8,50,19,0,55,23
43512,9,41,0,12,53,52,57,18,3,10,17,39,24
43513,2,38,31,10,59,43,20,5,37,12,3,8,35
43514,2,56,21,20,15,46,57,5,43,13,31,48,17
43515,8,18,1,35,52,39,44,41,47,48,0,58,23
43516,4,41,20,42,11,29,21,10,52,35,4,8,24
43517,3,43,58,47,5,3,23,51,4,18,41,31,53
43518,6,21,13,40,50,6,37,48,43,38,19,57,56
43519,8,54,5,56,48,31,51,33,55,47,41,0,35
43520,7,2,39,45,57,49,14,32,3,33,54,47,34
43521,9,4,12,54,7,41,11,0,30,8,6,29,36
43522,8,12,41,2,52,44,21,1,55,48,25,37,17
43523,5,30,58,0,1,44,3,41,8,16,5,4,23
43524,8,0,57,43,55,8,52,21,2,11,12,39,10
43525,8,1,51,58,35,47,23,48,33,31,0,55,41
43526,9,4,42,21,0,7,44,29,58,6,18,24,30
43527,0,31,42,45,19,5,12,7,8,25,53,58,18
43528,7,44,51,29,32,57,11,7,37,30,18,45,14
43529,5,51,3,7,25,31,41,4,5,18,46,53,6
43530,4,19,10,44,6,32,4,8,45,58,29,35,30
43531,4,37,33,7,58,50,8,5,35,41,32,54,34
43532,8,12,52,57,21,47,26,32,11,55,41,25,37
43533,7,21,6,54,12,3,36,45,51,29,23,34,57
43534,8,59,3,48,55,50,27,57,17,51,10,11,0
43535,1,49,25,13,43,33,20,37,16,7,27,39,48
43536,0,21,12,19,16,22,54,25,38,59,9,43,13
43537,3,6,5,18,48,43,7,31,59,47,20,53,33
43538,8,9,21,26,43,25,27,2,50,38,16,11,41
43539,1,25,37,35,50,6,33,20,7,43,39,41,48
43540,5,27,21,41,53,46,17,3,59,19,52,10,25
43541,7,9,23,6,12,33,54,3,29,45,51,57,34
43542,7,51,48,39,1,54,11,55,27,17,12,14,30
43543,9,19,18,3,8,7,6,12,23,34,46,29,36
43544,9,1,27,53,20,34,57,49,29,2,54,26,14
43545,6,25,27,9,26,11,17,28,31,52,5,7,15
43546,2,57,48,49,23,10,47,43,38,31,9,42,21
43547,2,39,42,51,8,56,54,58,41,29,50,0,55
43548,8,5,21,58,55,47,17,31,48,18,11,52,25
43549,0,46,40,54,50,9,7,29,16,59,58,22,56
43550,9,41,39,50,11,7,27,4,58,0,30,42,36
43551,9,38,52,10,7,23,3,0,6,8,34,29,36
43552,3,3,18,9,40,53,1,17,57,25,43,2,44
43553,1,25,34,2,13,27,16,7,33,37,39,28,48
43554,0,48,25,38,29,35,44,10,46,31,16,19,22
43555,7,52,39,49,0,50,2,57,58,51,32,54,34
43556,0,56,29,45,53,42,9,10,13,21,40,25,22
43557,3,10,33,8,38,55,7,47,0,29,4,3,19
43558,8,41,35,1,52,37,10,2,12,43,19,55,25
43559,8,58,41,33,48,5,55,50,0,13,47,19,23
43560,5,6,11,25,22,12,13,59,21,18,53,56,50
43561,0,18,25,29,44,46,7,31,45,4,58,22,19
43562,3,27,17,6,30,11,54,51,32,42,36,47,50
43563,3,58,1,29,41,38,10,31,19,3,47,4,18
43564,6,59,46,17,56,10,26,9,38,37,54,32,15
43565,9,11,9,23,12,45,10,46,58,29,54,30,36
43566,2,10,46,54,31,47,38,43,45,5,9,37,20
43567,1,2,50,49,28,25,7,33,20,37,27,39,48
43568,5,19,4,41,27,53,55,44,58,3,18,46,23
43569,6,46,56,5,42,12,19,59,7,31,54,15,58
43570,1,47,5,16,19,0,26,9,30,32,50,36,40
43571,4,53,7,45,33,35,8,36,19,58,54,32,34
43572,6,32,58,21,49,40,29,10,35,59,54,15,56
43573,3,5,19,4,58,51,33,18,31,47,3,53,41
43574,5,59,31,16,23,6,7,0,41,13,46,53,5
43575,2,38,28,47,9,31,7,48,46,33,45,20,19
43576,2,8,42,48,47,23,38,54,6,21,55,20,49
43577,1,56,47,16,33,34,7,2,37,27,39,28,48
43578,1,5,51,16,0,47,11,32,17,36,50,30,40
43579,8,47,35,55,44,52,41,58,19,39,23,48,0
43580,8,55,13,27,37,43,51,39,16,35,10,0,11
43581,6,27,41,19,55,58,11,45,52,7,9,5,15
43582,6,8,19,55,11,9,47,39,5,1,18,7,15
43583,1,56,49,2,43,7,50,33,20,27,37,39,48
43584,7,53,55,3,50,29,37,0,7,8,30,14,36
43585,5,8,23,9,58,7,4,33,5,18,0,6,1
43586,6,27,57,18,31,58,8,55,19,11,5,15,25
43587,5,0,9,53,7,3,57,18,33,58,4,6,1
43588,8,21,52,48,57,0,5,56,36,20,15,33,47
43589,6,12,5,54,42,46,58,15,9,31,27,25,7
43590,2,42,44,48,17,52,23,55,25,38,43,5,21
43591,5,37,7,5,0,33,59,2,28,20,1,50,57
43592,6,42,5,39,9,12,56,46,52,19,11,58,15
43593,0,5,8,53,45,49,18,13,22,21,31,42,58
43594,6,46,9,26,20,35,11,31,27,55,15,32,42
43595,1,0,26,16,5,57,50,17,47,28,36,11,40
43596,9,6,3,41,27,38,11,12,10,0,29,36,30
43597,2,52,42,55,10,9,19,29,47,35,12,49,8
43598,7,57,42,51,32,0,2,14,47,54,50,36,34
43599,3,51,55,4,52,41,58,12,39,3,47,0,23
43600,4,38,11,6,41,4,35,30,10,39,18,37,24
43601,4,33,7,8,50,30,43,12,37,35,38,36,27
43602,0,48,12,16,3,56,43,9,25,51,50,38,22
43603,5,1,6,58,5,4,7,23,3,16,8,46,0
43604,4,35,43,26,7,38,44,21,49,54,50,9,32
43605,6,31,26,57,27,8,17,20,9,52,5,58,15
43606,8,25,58,41,2,13,52,19,55,5,7,18,44
43607,7,7,41,11,51,45,21,54,36,29,18,6,30
43608,4,29,6,4,2,10,9,25,35,8,34,37,26
43609,8,0,41,33,19,39,35,58,55,11,12,51,52
43610,0,37,21,54,10,56,38,22,13,50,9,43,25
43611,9,44,3,29,7,58,52,11,21,18,12,6,30
43612,4,35,12,11,3,21,6,41,18,10,37,39,24
43613,0,51,19,10,9,35,31,18,12,45,29,58,22
43614,4,32,6,8,10,52,19,44,20,24,37,54,9
43615,1,51,34,57,16,36,33,50,47,17,11,40,28
43616,1,56,34,7,29,27,47,50,51,36,11,17,28
43617,2,56,48,38,17,55,1,54,42,21,37,5,49
43618,7,37,56,48,59,26,29,16,44,7,22,32,14
43619,3,4,27,24,38,11,12,43,2,21,3,16,44
43620,6,7,58,17,52,25,41,55,5,18,47,11,15
43621,4,3,10,43,29,7,11,50,36,38,37,27,30
43622,4,19,6,8,26,44,12,29,10,45,54,35,24
43623,5,19,39,10,53,12,1,23,51,41,44,18,46
43624,0,46,25,54,3,51,44,48,12,50,56,22,16
43625,6,31,42,19,17,7,41,54,9,52,58,5,15
43626,4,25,34,49,19,44,35,46,32,29,26,38,50
43627,7,55,39,3,0,58,50,41,54,7,51,6,36
43628,7,1,39,3,2,54,53,20,38,18,32,14,24
43629,8,58,35,12,33,0,52,19,55,39,50,8,23
43630,2,55,48,42,47,13,53,9,45,8,54,43,21
43631,0,45,25,12,54,58,16,6,4,7,3,22,31
43632,2,54,12,21,50,39,25,55,38,43,47,41,56
43633,1,33,56,43,50,47,7,37,34,28,27,39,48
43634,4,11,6,54,48,44,41,34,38,43,24,37,26
43635,2,10,58,5,33,42,29,8,54,48,47,12,49
43636,4,50,43,2,35,48,8,44,25,38,7,49,26
43637,3,38,52,51,48,47,10,1,41,55,18,23,12
43638,5,45,54,52,35,27,25,19,51,13,53,50,2
43639,4,52,23,6,50,27,29,37,35,10,11,12,36
43640,6,5,17,40,15,0,39,16,9,7,28,47,11
43641,5,37,58,16,3,7,23,39,1,6,57,33,0
43642,2,52,5,13,17,27,48,21,37,16,25,28,56
43643,6,27,20,59,17,54,46,49,7,31,15,58,12
43644,3,11,41,25,51,3,27,1,4,21,44,12,43
43645,7,41,39,47,50,55,12,0,51,54,6,14,36
43646,6,46,58,21,11,31,57,33,35,52,18,15,55
43647,8,39,41,5,52,55,58,48,47,19,7,0,23
43648,5,10,11,27,3,21,25,17,50,15,43,38,9
43649,2,46,19,58,7,9,29,4,8,5,12,45,47
43650,9,21,17,20,32,57,26,25,6,2,29,54,24
43651,5,41,1,8,23,3,12,4,58,7,6,16,0
43652,1,5,0,11,26,51,36,30,50,47,28,40,17
43653,1,49,50,7,51,2,42,28,39,37,27,34,48
43654,3,47,18,58,27,30,21,11,10,3,0,16,44
43655,6,57,12,25,19,52,17,5,31,26,13,15,58
43656,8,46,29,21,12,52,2,27,10,1,25,17,11
43657,4,27,6,12,38,7,11,3,10,29,37,35,30
43658,3,29,10,30,11,44,23,27,21,58,42,36,39
43659,3,31,3,35,4,5,47,48,51,43,53,27,18
43660,9,21,9,44,8,10,53,58,11,24,42,30,45
43661,9,8,6,38,23,0,30,11,10,12,21,3,36
43662,0,56,40,16,44,51,9,45,29,10,35,25,22
43663,9,19,38,46,58,11,12,10,34,23,8,29,36
43664,1,11,16,51,59,5,47,50,17,0,32,30,40
43665,0,4,29,3,54,7,18,19,9,45,22,58,31
43666,3,45,55,5,51,44,43,53,52,57,25,18,17
43667,9,8,42,23,0,50,55,21,3,10,58,34,36
43668,6,17,9,19,35,49,20,33,31,12,29,58,15
43669,7,7,50,0,33,23,2,51,6,41,29,39,34
43670,3,47,7,52,50,39,41,51,0,36,54,23,34
43671,1,47,33,43,7,50,42,51,37,39,27,34,48
43672,3,2,4,41,6,55,39,38,11,21,44,47,12
43673,6,46,58,33,26,12,8,27,5,31,20,15,7
43674,2,37,51,47,41,35,43,0,38,2,48,50,39
43675,4,41,5,6,11,42,37,50,7,27,34,35,36
43676,5,51,46,45,3,12,6,4,41,44,53,18,23
43677,3,44,12,4,47,55,41,10,39,58,23,3,0
43678,6,58,13,41,46,57,18,42,55,15,11,35,25
43679,6,12,31,55,27,41,11,5,9,47,52,7,15
43680,5,25,11,18,27,55,3,53,13,10,46,44,2
43681,2,55,20,41,8,12,42,21,27,47,54,10,56
43682,6,31,10,20,26,43,38,32,6,9,54,37,15
43683,2,20,48,31,47,42,43,5,54,38,17,21,49
43684,1,7,26,51,50,47,2,13,36,11,17,40,28
43685,0,25,54,9,4,13,18,45,12,7,22,58,31
43686,7,53,2,25,18,45,57,11,51,38,44,29,24
43687,8,50,23,19,7,33,5,55,47,58,41,48,0
43688,4,26,21,4,7,58,17,47,44,24,27,30,5
43689,2,42,19,31,53,48,29,9,54,8,45,55,12
43690,8,55,2,10,21,8,11,41,0,6,39,52,12
43691,5,0,35,31,6,50,20,2,37,1,33,45,57
43692,8,46,9,35,2,55,39,51,8,3,19,11,12
43693,9,41,57,0,52,29,58,11,3,21,12,10,30
43694,6,50,9,27,19,55,5,35,58,15,42,25,11
43695,8,41,39,55,5,56,27,44,52,47,48,58,0
43696,5,55,19,23,58,25,42,46,18,11,12,52,13
43697,6,7,49,46,9,17,27,31,58,5,12,15,52
43698,8,8,19,21,13,23,17,52,46,42,39,10,50
43699,5,58,50,1,7,16,23,45,8,46,4,0,6
43700,4,37,59,51,38,27,7,43,3,32,30,24,35
43701,0,58,20,19,54,49,51,59,9,12,22,29,31
43702,3,52,36,27,11,4,55,53,1,51,46,37,18
43703,4,36,7,6,32,19,37,10,8,12,29,35,30
43704,1,16,50,47,3,5,59,57,0,17,28,30,40
43705,1,50,51,2,47,37,36,7,27,34,48,11,28
43706,0,36,5,19,33,9,8,53,42,58,52,23,18
43707,7,50,58,7,23,39,0,54,12,6,51,41,34
43708,1,56,1,5,46,52,57,55,32,40,17,11,0
43709,4,10,27,6,37,11,41,43,36,29,7,34,35
43710,7,39,48,51,50,54,10,36,8,38,2,6,34
43711,3,52,13,39,41,21,12,10,47,11,38,0,30
43712,0,59,38,21,12,25,10,54,22,9,50,13,2
43713,4,33,6,36,2,10,11,7,37,29,34,35,27
43714,1,36,26,56,5,11,0,57,28,47,30,17,40
43715,1,0,16,57,33,39,50,40,34,11,17,47,28
43716,5,41,3,20,39,11,8,34,2,6,9,16,26
43717,3,25,53,41,18,1,21,43,39,11,3,27,12
43718,9,59,12,21,52,44,41,29,58,18,6,24,30
43719,7,30,4,8,58,53,7,54,37,45,18,6,36
43720,6,43,49,19,57,21,48,10,32,37,38,13,31
43721,4,6,8,42,11,37,7,27,50,5,34,36,35
43722,7,6,30,53,7,32,59,24,14,3,11,51,12
43723,7,3,58,39,42,7,41,54,6,50,51,36,34
43724,8,12,58,35,41,48,18,21,23,52,39,55,11
43725,7,6,0,52,12,55,3,41,58,51,54,36,34
43726,6,58,39,47,55,1,5,33,52,7,19,15,18
43727,0,13,54,51,59,10,9,58,45,22,29,31,12
43728,0,9,35,29,38,40,13,16,50,10,44,2,22
43729,9,21,18,58,52,12,11,8,44,30,6,29,24
43730,3,1,33,18,47,55,51,4,5,10,0,16,43
43731,8,52,5,50,0,39,32,33,47,7,19,41,48
43732,4,29,45,11,41,26,54,52,35,8,10,12,24
43733,5,8,50,4,6,23,51,7,58,16,41,0,46
43734,9,11,18,26,7,21,58,5,3,55,0,30,36
43735,6,58,46,8,11,9,31,5,27,12,52,7,15
43736,6,39,58,9,57,15,55,25,42,1,5,11,35
43737,4,6,12,8,54,35,23,11,10,19,29,32,36
43738,9,24,19,59,11,53,29,10,12,21,18,3,30
43739,3,55,12,11,17,27,5,37,52,43,53,51,31
43740,4,26,44,6,30,21,54,27,4,58,7,12,24
43741,8,0,52,35,49,33,13,16,39,50,10,37,55
43742,6,10,46,17,19,20,35,21,13,32,26,15,12
43743,2,29,19,48,8,45,10,9,54,12,55,33,49
43744,6,17,35,26,25,15,10,31,46,55,42,32,11
43745,8,14,39,41,27,7,3,51,0,55,21,12,11
43746,1,11,59,5,46,52,51,47,17,30,0,32,40
43747,3,4,47,55,41,58,16,3,39,10,23,0,44
43748,5,0,32,9,58,3,55,51,23,4,34,1,33
43749,8,47,51,55,16,52,27,11,58,44,0,48,39
43750,9,38,30,8,58,23,11,12,3,10,19,29,36
43751,9,50,11,19,12,41,38,23,39,0,3,10,36
43752,6,46,26,27,54,31,35,11,52,10,32,15,42
43753,5,53,10,23,18,41,1,3,16,58,51,0,46
43754,8,31,1,57,10,19,51,52,58,55,23,39,12
43755,8,33,52,21,29,39,58,48,41,5,47,0,23
43756,4,34,6,27,44,8,10,35,25,26,4,24,37
43757,4,8,5,4,11,34,7,50,37,42,35,27,36
43758,3,53,2,21,52,3,10,39,1,27,18,43,44
43759,3,21,52,5,31,27,0,1,51,47,17,43,18
43760,2,51,12,10,17,27,31,48,11,54,38,21,43
43761,1,39,51,7,16,27,13,11,2,37,34,48,28
43762,3,41,4,5,47,53,38,43,21,2,25,59,50
43763,7,7,39,41,50,0,8,29,58,6,51,54,34
43764,1,50,5,51,29,47,11,40,34,57,28,36,17
43765,9,30,4,7,34,39,23,58,42,29,8,46,36
43766,5,16,58,4,2,27,1,8,25,44,3,5,46
43767,6,5,46,43,49,37,41,47,31,27,18,52,7
43768,2,6,55,40,16,17,15,13,23,47,32,56,49
43769,2,54,1,48,42,21,27,47,38,10,20,17,49
43770,1,0,16,51,7,26,47,50,11,36,17,40,28
43771,7,7,55,0,54,50,41,6,2,58,51,42,34
43772,5,4,51,54,18,45,3,13,53,17,55,25,31
43773,3,31,58,0,5,3,39,52,1,27,43,35,18
43774,7,51,54,11,39,47,21,12,3,36,55,30,14
43775,3,56,41,50,31,51,55,3,43,47,35,4,0
43776,5,10,35,31,55,13,44,19,27,53,46,18,25
43777,9,30,50,57,52,11,41,21,0,58,10,3,36
43778,0,45,33,41,42,53,54,8,5,58,52,18,21
43779,1,13,33,27,7,17,16,37,2,39,34,48,28
43780,5,41,45,6,3,29,38,8,10,16,2,44,46
43781,4,27,5,0,16,37,7,2,50,54,35,42,34
43782,3,16,44,6,19,38,43,53,12,0,23,47,13
43783,3,48,54,51,52,46,37,12,49,31,21,55,17
43784,1,57,32,5,0,16,3,59,17,50,28,30,40
43785,9,8,3,39,18,58,11,21,0,29,10,36,30
43786,9,3,4,23,30,7,12,58,11,8,29,21,36
43787,8,51,48,44,55,19,8,41,52,23,0,58,39
43788,8,57,14,48,32,50,16,6,47,20,2,33,9
43789,2,31,20,10,29,19,54,5,58,45,49,47,8
43790,1,51,26,59,52,56,57,11,5,0,47,17,40
43791,1,56,7,33,16,48,2,39,47,11,17,34,28
43792,9,44,0,1,32,59,6,3,18,29,17,30,24
43793,8,51,52,6,58,36,41,0,55,23,50,8,39
43794,2,38,2,56,47,54,21,42,51,39,43,37,50
43795,6,26,41,7,8,17,11,20,55,47,33,5,15
43796,7,26,38,57,29,46,59,3,12,27,50,17,30
43797,4,33,2,58,32,29,34,42,7,50,11,35,36
43798,7,41,8,54,3,47,14,53,21,6,38,34,36
43799,5,4,1,58,55,18,41,27,0,48,51,46,19
43800,6,56,6,37,49,38,46,48,10,54,40,32,59
43801,1,41,50,52,37,43,33,27,49,47,7,39,48
43802,7,17,44,27,55,53,24,32,18,6,0,42,30
43803,5,53,58,1,41,48,0,5,31,18,51,7,46
43804,6,46,52,9,53,15,45,16,27,11,42,55,35
43805,5,12,39,58,3,8,4,16,7,0,41,46,23
43806,2,48,19,51,43,54,38,50,10,55,8,56,12
43807,6,26,11,42,27,5,17,19,31,12,52,58,15
43808,1,16,46,26,57,5,32,0,17,50,47,11,40
43809,5,0,16,46,34,1,37,4,13,50,45,23,6
43810,9,0,4,40,10,19,7,29,30,8,58,54,36
43811,0,23,43,55,53,0,52,12,47,5,33,41,7
43812,4,6,10,19,52,11,39,36,35,42,32,8,30
43813,1,47,16,13,11,7,2,39,37,34,27,28,48
43814,9,2,48,44,6,57,38,25,8,14,54,34,26
43815,2,24,5,58,56,41,44,16,29,55,26,47,20
43816,3,46,44,41,27,55,17,3,51,21,4,25,12
43817,3,39,6,30,16,4,11,41,12,52,0,3,23
43818,2,55,4,51,3,53,18,11,54,45,47,38,21
43819,4,0,37,35,7,4,3,8,30,58,19,32,36
43820,5,35,21,2,19,17,50,51,53,22,13,25,37
43821,7,39,58,23,3,54,7,29,34,8,51,6,36
43822,6,32,38,33,13,31,10,19,57,59,6,37,54
43823,8,58,50,29,25,37,2,6,0,23,32,57,34
43824,8,33,41,5,39,28,0,58,19,52,50,47,40
43825,9,42,34,1,50,39,7,0,5,3,37,6,36
43826,2,47,41,38,31,10,59,18,8,37,52,5,21
43827,0,47,52,9,58,44,45,55,33,8,53,5,18
43828,8,51,58,48,44,31,55,21,52,35,39,27,0
43829,1,34,33,13,25,2,7,16,27,37,39,28,48
43830,9,59,8,24,14,3,10,19,29,38,30,18,12
43831,2,14,23,44,21,16,41,2,20,38,55,27,49
43832,4,20,7,54,1,41,11,44,34,43,38,37,26
43833,3,29,8,10,23,18,2,46,19,3,38,44,12
43834,0,13,53,18,25,54,59,29,50,21,22,56,12
43835,4,41,6,58,54,50,27,8,10,4,29,36,35
43836,1,33,34,50,36,57,17,13,47,2,11,40,28
43837,5,5,43,0,35,7,45,50,20,59,2,28,57
43838,5,29,8,41,16,45,50,58,13,11,46,36,23
43839,6,46,20,5,53,37,52,47,43,59,27,33,7
43840,7,3,30,57,6,51,55,14,53,18,32,45,36
43841,7,23,45,12,0,6,3,54,29,32,14,51,36
43842,2,9,39,21,40,49,20,16,48,5,47,17,56
43843,8,46,5,13,2,8,31,50,7,23,0,55,33
43844,1,27,7,48,13,17,51,37,11,2,34,36,28
43845,9,53,50,11,30,6,41,7,0,58,29,3,36
43846,8,7,49,56,39,19,52,33,58,0,55,12,23
43847,0,31,13,49,5,9,45,18,58,33,42,22,4
43848,8,7,51,5,58,39,48,0,55,49,23,19,33
43849,1,29,50,2,37,7,47,51,39,27,48,28,34
43850,2,47,25,16,31,51,56,13,48,27,37,11,28
43851,2,12,58,13,48,47,42,0,55,29,20,56,41
43852,2,47,52,43,9,11,0,25,17,16,2,5,50
43853,3,18,10,41,38,1,31,16,44,19,12,3,23
43854,2,19,42,38,35,47,18,43,49,9,37,8,4
43855,5,58,41,31,3,46,1,37,5,59,16,8,6
43856,5,20,25,44,12,13,11,26,46,3,2,38,50
43857,6,17,8,27,45,53,9,33,59,52,5,15,7
43858,4,6,37,41,54,10,35,11,36,32,29,38,30
43859,7,35,53,37,6,0,3,45,54,32,57,36,34
43860,7,11,27,14,21,0,7,6,54,29,50,51,36
43861,8,34,10,39,19,13,0,42,33,50,7,55,23
43862,9,18,57,0,17,10,11,29,44,1,38,30,24
43863,9,30,4,29,5,37,3,7,0,42,8,6,36
43864,9,44,6,11,1,27,29,58,7,54,0,24,30
43865,3,47,3,55,25,21,50,14,44,41,13,12,2
43866,6,41,8,54,46,9,58,42,5,31,7,19,25
43867,5,23,39,42,33,58,8,10,29,16,31,41,46
43868,3,59,26,11,3,41,37,21,25,5,9,17,50
43869,3,1,52,3,21,44,25,55,18,27,43,4,23
43870,9,6,43,26,45,8,57,48,54,2,20,38,24
43871,2,58,27,10,26,8,29,41,54,20,35,56,47
43872,1,52,36,50,16,33,13,39,27,7,11,47,28
43873,9,52,12,41,36,42,58,8,0,5,7,54,30
43874,2,1,16,31,17,57,55,52,56,15,49,13,5
43875,3,47,21,10,1,3,11,18,38,43,33,4,23
43876,8,18,41,25,10,12,55,39,11,52,21,1,2
43877,2,2,38,54,42,56,35,29,47,20,41,8,49
43878,2,13,18,43,56,38,47,25,55,50,35,19,41
43879,1,16,37,27,7,47,2,13,36,48,34,11,28
43880,8,2,7,13,5,55,0,50,19,33,58,46,23
43881,4,26,7,50,8,27,37,5,4,42,36,35,30
43882,5,47,58,55,8,9,1,52,39,5,16,46,44
43883,3,53,51,35,10,18,19,25,44,4,1,23,43
43884,0,38,25,54,9,46,29,16,10,19,31,12,22
43885,2,45,49,38,19,54,5,35,56,47,8,37,20
43886,7,12,29,41,3,54,18,51,21,39,30,36,14
43887,1,7,51,39,11,37,16,13,17,2,48,34,28
43888,9,21,57,10,58,18,44,6,8,0,29,24,30
43889,3,25,5,41,13,4,3,21,53,18,43,44,23
43890,7,29,19,39,49,14,53,38,3,2,8,33,34
43891,9,4,10,11,18,0,58,7,3,30,6,29,36
43892,6,35,21,31,57,13,52,32,33,11,5,55,15
43893,7,3,18,39,54,51,7,45,30,29,32,14,36
43894,8,13,37,8,0,36,23,19,35,46,43,50,39
43895,2,19,58,42,29,55,41,0,47,8,20,56,54
43896,9,26,8,21,52,5,7,42,58,0,54,36,30
43897,1,9,47,18,56,55,13,20,5,44,7,2,50
43898,7,27,57,3,6,46,17,52,18,32,1,53,24
43899,2,42,37,20,48,5,8,2,7,49,1,47,35
43900,8,10,58,27,25,21,55,2,18,1,44,35,52
43901,8,5,7,58,16,48,0,13,19,41,39,50,23
43902,3,26,9,4,25,16,3,50,35,43,2,27,44
43903,9,18,29,4,41,19,24,44,8,7,58,54,30
43904,4,26,37,6,35,9,20,45,54,19,10,12,32
43905,1,7,13,16,11,42,2,39,27,37,34,48,28
43906,4,33,21,36,7,27,29,58,11,16,17,2,34
43907,8,52,51,50,33,39,55,58,41,48,0,19,23
43908,6,56,46,13,25,58,26,57,11,27,35,42,15
43909,8,9,39,11,34,58,0,55,23,51,7,50,36
43910,1,50,39,7,48,16,36,47,2,11,17,34,28
43911,7,1,42,0,7,54,6,8,51,37,50,34,36
43912,7,23,17,14,57,55,21,27,6,47,11,36,12
43913,0,53,46,13,22,9,23,31,45,18,5,12,7
43914,6,47,46,41,28,9,55,5,15,18,25,52,7
43915,0,8,58,31,22,9,53,45,33,18,5,7,12
43916,9,1,17,11,26,58,0,27,5,30,50,36,42
43917,7,54,53,51,45,29,9,3,6,8,38,14,36
43918,9,3,7,24,59,41,11,18,0,58,29,21,30
43919,7,7,54,53,51,58,0,41,29,8,6,30,36
43920,9,8,38,45,2,41,17,53,20,10,26,54,24
43921,8,33,8,0,41,58,48,19,47,23,50,39,34
43922,3,44,55,13,5,4,3,38,17,43,21,25,50
43923,7,3,8,58,29,0,54,50,41,51,6,34,36
43924,7,16,48,50,14,51,11,27,29,6,2,34,36
43925,6,27,45,9,53,18,42,57,59,52,58,5,15
43926,7,12,38,8,6,36,21,55,54,47,3,14,30
43927,1,16,48,7,51,37,34,13,17,2,11,36,28
43928,4,32,44,11,6,0,38,35,10,37,24,8,30
43929,4,0,2,27,7,37,11,42,50,5,34,35,36
43930,8,48,25,50,55,18,35,44,43,37,19,4,2
43931,6,33,45,35,42,19,17,27,52,9,53,54,58
43932,0,29,45,54,10,31,58,9,25,52,18,13,22
43933,1,38,16,2,37,51,28,27,42,35,39,48,34
43934,4,21,12,43,6,37,35,0,11,30,8,38,24
43935,2,42,0,10,55,29,41,8,56,19,54,47,20
43936,5,2,19,52,51,17,13,45,44,53,25,35,18
43937,5,31,58,59,8,41,45,6,7,16,0,29,46
43938,8,19,10,36,29,58,42,12,7,0,50,39,11
43939,0,54,25,29,9,45,18,58,4,12,44,23,22
43940,6,35,21,17,54,59,52,46,42,10,56,32,15
43941,0,49,5,43,52,55,27,47,45,53,18,33,7
43942,3,22,45,44,51,54,19,25,17,4,53,23,13
43943,3,47,16,5,50,29,0,7,3,34,4,41,33
43944,8,17,37,56,2,18,5,27,59,1,16,21,52
43945,8,56,43,29,48,5,7,47,50,0,33,19,23
43946,5,11,50,9,8,46,25,43,3,12,38,27,2
43947,4,5,7,50,46,42,27,2,11,37,36,34,28
43948,1,0,5,30,26,11,50,51,47,40,36,28,17
43949,4,18,4,6,44,24,19,52,32,8,35,42,30
43950,9,12,21,37,27,45,41,53,51,11,43,17,25
